,Unnamed: 0_x,School_Code,STAR_Score_18,STAR_Rating_18,STAR_Score_19,STAR_Rating_19,STAR_Score_inc,STAR_Score_inc(%),STAR_Rating_inc,STAR_Rating_inc(%),Unnamed: 0_y,schoolname,level,schtype_raw_DC,Dist_Code,distname,pp_total_raw_DC_1819,pp_site_raw_DC_1819,pp_centshare_raw_DC_1819,schoolstloc_raw_DC_1819,enroll_raw_DC_1819,pp_total_raw_DC_1920,pp_site_raw_DC_1920,pp_centshare_raw_DC_1920,schoolstloc_raw_DC_1920,enroll_raw_DC_1920,pp_total_raw_DC_inc(%),pp_total_raw_DC_inc,pp_site_raw_DC_inc(%),pp_site_raw_DC_inc,pp_centshare_raw_DC_inc(%),pp_centshare_raw_DC_inc,schoolstloc_raw_DC_inc(%),schoolstloc_raw_DC_inc,enroll_raw_DC_inc(%),enroll_raw_DC_inc,diversity_Unnamed: 0,Ward,Total_Count_of_Students,diversity_At-Risk_(%),"diversity_Socieconomic_Diversity_Score,_2018-19_(%)","diversity_Socieconomic_Diversity_Score,_2016-17_(%)","diversity_Change_in_Socieconomic_Diversity_Score,_from_2016-17_to_2018-19_(percentage_points)",diversity_risk_level
174,185,433,46.49,3,50,3,-3.509999999999998,-0.0701999999999999,0,0.0,83,Jefferson Middle School Academy,3.0,DCPS,1,District of Columbia Public Schools,20586.0,13711.0,6875.0,6261101.0,341.0,20920.0,14723.0,6198.0,6564741.0,353.0,-0.0159655831739962,-334.0,-0.0687359913061196,-1012.0,0.1092287834785414,677.0,-0.0462531575883953,-303640.0,-0.0339943342776204,-12.0,105,6,365,61,39,44.590163230896,-5.590163230895996,4
175,186,435,26.23,2,19,1,7.23,0.3805263157894736,1,1.0,104,McKinley Middle School,3.0,DCPS,1,District of Columbia Public Schools,24374.0,17499.0,6875.0,5107872.0,231.0,23742.0,17545.0,6198.0,5296421.0,247.0,0.0266194928818128,632.0,-0.0026218295810772,-46.0,0.1092287834785414,677.0,-0.0355993226369278,-188549.0,-0.0647773279352226,-16.0,145,5,262,60,40,43.661969900131226,-3.6619699001312256,4
176,187,436,29.57,2,15,1,14.57,0.9713333333333334,1,1.0,121,Ron Brown College Preparatory High School,4.0,DCPS,1,District of Columbia Public Schools,28544.0,21669.0,6875.0,6705612.0,261.0,33158.0,26961.0,6198.0,7534296.0,252.0,-0.1391519392001929,-4614.0,-0.1962835206409258,-5292.0,0.1092287834785414,677.0,-0.1099882457498351,-828684.0,0.0357142857142858,9.0,172,7,277,55,45,45.71428298950195,-0.7142829895019531,3
177,188,442,58.59,3,52,3,6.590000000000003,0.1267307692307693,0,0.0,59,Columbia Heights Education Campus,4.0,DCPS,1,District of Columbia Public Schools,18505.0,11630.0,6875.0,21011760.0,1320.0,18442.0,12245.0,6198.0,23983314.0,1481.0,0.0034161153887863,63.0,-0.0502245814618211,-615.0,0.1092287834785414,677.0,-0.1239008920952292,-2971554.0,-0.1087103308575286,-161.0,43,1,1418,53,47,49.6257483959198,-2.6257483959198,3
178,189,442,58.59,3,66,4,-7.409999999999997,-0.1122727272727271,-1,-0.25,59,Columbia Heights Education Campus,4.0,DCPS,1,District of Columbia Public Schools,18505.0,11630.0,6875.0,21011760.0,1320.0,18442.0,12245.0,6198.0,23983314.0,1481.0,0.0034161153887863,63.0,-0.0502245814618211,-615.0,0.1092287834785414,677.0,-0.1239008920952292,-2971554.0,-0.1087103308575286,-161.0,43,1,1418,53,47,49.6257483959198,-2.6257483959198,3
179,190,450,2.85,1,4,1,-1.15,-0.2875,0,0.0,38,Anacostia High School,4.0,DCPS,1,District of Columbia Public Schools,35043.0,28168.0,6875.0,9353600.0,296.0,38127.0,31929.0,6198.0,10549344.0,321.0,-0.0808875599968526,-3084.0,-0.1177926023364339,-3761.0,0.1092287834785414,677.0,-0.1133477114785526,-1195744.0,-0.0778816199376947,-25.0,4,8,392,81,19,16.703784465789795,2.296215534210205,5
180,191,452,4.65,1,5,1,-0.3499999999999996,-0.0699999999999999,0,0.0,39,Ballou High School,4.0,DCPS,1,District of Columbia Public Schools,24518.0,17643.0,6875.0,13594750.0,650.0,28097.0,21900.0,6198.0,13821906.0,573.0,-0.1273801473466917,-3579.0,-0.1943835616438356,-4257.0,0.1092287834785414,677.0,-0.016434491740864,-227156.0,0.1343804537521815,77.0,10,8,746,79,21,21.827954053878784,-0.8279540538787842,4
181,192,454,15.12,1,15,1,0.1199999999999992,0.008,0,0.0,57,Cardozo Education Campus,4.0,DCPS,1,District of Columbia Public Schools,24539.0,17664.0,6875.0,16292640.0,746.0,27482.0,21284.0,6198.0,17583425.0,725.0,-0.1070882759624481,-2943.0,-0.1700808118774666,-3620.0,0.1092287834785414,677.0,-0.0734091907577733,-1290785.0,0.0289655172413794,21.0,32,1,831,65,35,30.402010679244995,4.597989320755005,4
182,193,454,15.12,1,19,1,-3.880000000000001,-0.2042105263157895,0,0.0,57,Cardozo Education Campus,4.0,DCPS,1,District of Columbia Public Schools,24539.0,17664.0,6875.0,16292640.0,746.0,27482.0,21284.0,6198.0,17583425.0,725.0,-0.1070882759624481,-2943.0,-0.1700808118774666,-3620.0,0.1092287834785414,677.0,-0.0734091907577733,-1290785.0,0.0289655172413794,21.0,32,1,831,65,35,30.402010679244995,4.597989320755005,4
183,194,455,13.24,1,15,1,-1.7599999999999998,-0.1173333333333332,0,0.0,60,Coolidge High School,4.0,DCPS,1,District of Columbia Public Schools,29588.0,22713.0,6875.0,8655363.0,327.0,27240.0,21042.0,6198.0,10944693.0,457.0,0.0861967694566814,2348.0,0.0794126033646991,1671.0,0.1092287834785414,677.0,-0.2091726099580865,-2289330.0,-0.2844638949671773,-130.0,44,4,378,68,32,34.39306616783142,-2.393066167831421,4
184,196,457,31.67,2,25,2,6.670000000000002,0.2668000000000001,0,0.0,66,Eastern High School,4.0,DCPS,1,District of Columbia Public Schools,21062.0,14187.0,6875.0,13314624.0,744.0,22190.0,15992.0,6198.0,15325200.0,792.0,-0.0508337088778728,-1128.0,-0.1128689344672335,-1805.0,0.1092287834785414,677.0,-0.1311941116592279,-2010576.0,-0.0606060606060605,-48.0,66,6,820,63,37,36.67481541633606,0.3251845836639404,4
185,197,458,85.43,5,87,5,-1.5699999999999932,-0.0180459770114941,0,0.0,105,McKinley Technology High School,4.0,DCPS,1,District of Columbia Public Schools,19797.0,12922.0,6875.0,10674279.0,633.0,20831.0,14633.0,6198.0,12098131.0,653.0,-0.0496375594066536,-1034.0,-0.1169274926535911,-1711.0,0.1092287834785414,677.0,-0.1176918980295386,-1423852.0,-0.0306278713629403,-20.0,146,5,638,34,34,33.27948451042175,0.7205154895782471,2
186,198,459,10.62,1,13,1,-2.380000000000001,-0.1830769230769231,0,0.0,122,Roosevelt High School,4.0,DCPS,1,District of Columbia Public Schools,23889.0,17014.0,6875.0,13726245.0,645.0,22286.0,16088.0,6198.0,15307008.0,768.0,0.0719285650183971,1603.0,0.0575584286424664,926.0,0.1092287834785414,677.0,-0.1032705411795694,-1580763.0,-0.16015625,-123.0,173,4,767,65,35,34.932535886764526,0.0674641132354736,4
187,199,463,74.46,4,72,4,2.4599999999999937,0.0341666666666666,0,0.0,151,Woodrow Wilson High School,4.0,DCPS,1,District of Columbia Public Schools,16519.0,9644.0,6875.0,26255724.0,1796.0,16800.0,10602.0,6198.0,27896544.0,1872.0,-0.0167261904761905,-281.0,-0.0903603093755894,-958.0,0.1092287834785414,677.0,-0.0588180385355261,-1640820.0,-0.0405982905982905,-76.0,215,3,1895,22,22,24.185246229171756,-2.185246229171753,2
188,200,464,24.54,2,18,1,6.539999999999999,0.3633333333333333,1,1.0,73,H.D. Woodson High School,4.0,DCPS,1,District of Columbia Public Schools,27226.0,20351.0,6875.0,10840375.0,455.0,27984.0,21786.0,6198.0,11414520.0,468.0,-0.0270869068038879,-758.0,-0.0658679886165427,-1435.0,0.1092287834785414,677.0,-0.0502995307730854,-574145.0,-0.0277777777777777,-13.0,89,7,541,69,31,32.01892971992493,-1.0189297199249268,4
189,201,466,98.56,5,98,5,0.5600000000000023,0.0057142857142857,0,0.0,127,School Without Walls High School,4.0,DCPS,1,District of Columbia Public Schools,16893.0,10018.0,6875.0,8579856.0,592.0,17847.0,11650.0,6198.0,9542286.0,591.0,-0.05345436207766,-954.0,-0.1400858369098712,-1632.0,0.1092287834785414,677.0,-0.100859479583823,-962430.0,0.0016920473773265,1.0,178,2,597,10,10,11.643832921981812,-1.6438329219818115,1
190,202,467,26.57,2,22,2,4.57,0.2077272727272727,0,0.0,65,Dunbar High School,4.0,DCPS,1,District of Columbia Public Schools,20005.0,13130.0,6875.0,11619140.0,667.0,22702.0,16505.0,6198.0,12937320.0,648.0,-0.1188001057175579,-2697.0,-0.2044834898515601,-3375.0,0.1092287834785414,677.0,-0.1018897267749425,-1318180.0,0.029320987654321,19.0,59,5,738,65,35,32.705479860305786,2.294520139694214,4
191,203,471,72.66,4,74,4,-1.3400000000000034,-0.0181081081081081,0,0.0,64,Duke Ellington School of the Arts,4.0,DCPS,1,District of Columbia Public Schools,16176.0,9301.0,6875.0,7987520.0,545.0,14580.0,8382.0,6198.0,7277436.0,558.0,0.1094650205761316,1596.0,0.1096397041278931,919.0,0.1092287834785414,677.0,0.0975733761176327,710084.0,-0.0232974910394265,-13.0,58,2,579,26,26,27.49003767967224,-1.4900376796722412,2
192,205,478,44.7,3,54,3,-9.299999999999995,-0.1722222222222221,0,0.0,115,"Phelps Architecture, Construction and Engineering High School",4.0,DCPS,1,District of Columbia Public Schools,24828.0,17953.0,6875.0,5905260.0,265.0,28758.0,22560.0,6198.0,6718237.0,257.0,-0.1366576257041518,-3930.0,-0.2042109929078014,-4607.0,0.1092287834785414,677.0,-0.1210104674782982,-812977.0,0.0311284046692605,8.0,163,5,270,51,49,49.39024448394776,-0.3902444839477539,3
193,206,1100,33.69,2,10,1,23.69,2.369,1,1.0,2,Achievement Preparatory Academy PCS - Wahler Place Middle School,3.0,Charter,155,Achievement Preparatory Academy PCS,17575.0,13403.0,4171.0,6951600.0,450.0,21630.0,10708.0,10922.0,6652869.0,361.0,-0.187471104946833,-4055.0,0.251680986178558,2695.0,-0.6181102362204725,-6751.0,0.0449025826301405,298731.0,0.2465373961218837,89.0,1,8,459,65,35,49.145299196243286,-14.145299196243286,4
194,207,1100,33.69,2,33,2,0.6899999999999977,0.0209090909090907,0,0.0,2,Achievement Preparatory Academy PCS - Wahler Place Middle School,3.0,Charter,155,Achievement Preparatory Academy PCS,17575.0,13403.0,4171.0,6951600.0,450.0,21630.0,10708.0,10922.0,6652869.0,361.0,-0.187471104946833,-4055.0,0.251680986178558,2695.0,-0.6181102362204725,-6751.0,0.0449025826301405,298731.0,0.2465373961218837,89.0,1,8,459,65,35,49.145299196243286,-14.145299196243286,4
195,208,1103,73.76,4,60,4,13.760000000000003,0.2293333333333334,0,0.0,17,Center City PCS - Brightwood,3.0,Charter,156,Center City PCS,19236.0,15423.0,3812.0,4511646.0,258.0,20691.0,16919.0,3773.0,5020938.0,258.0,-0.0703204291721038,-1455.0,-0.0884213014953602,-1496.0,0.0103366021733368,39.0,-0.1014336365037767,-509292.0,0.0,0.0,34,4,260,31,31,38.76811861991882,-7.768118619918823,2
196,209,1103,73.76,4,96,5,-22.239999999999995,-0.2316666666666665,-1,-0.1999999999999999,17,Center City PCS - Brightwood,3.0,Charter,156,Center City PCS,19236.0,15423.0,3812.0,4511646.0,258.0,20691.0,16919.0,3773.0,5020938.0,258.0,-0.0703204291721038,-1455.0,-0.0884213014953602,-1496.0,0.0103366021733368,39.0,-0.1014336365037767,-509292.0,0.0,0.0,34,4,260,31,31,38.76811861991882,-7.768118619918823,2
197,210,1104,37.42,2,29,2,8.420000000000002,0.290344827586207,0,0.0,18,Center City PCS - Capitol Hill,3.0,Charter,156,Center City PCS,17404.0,13852.0,3552.0,4143792.0,262.0,19320.0,15647.0,3673.0,4703140.0,260.0,-0.0991718426501034,-1916.0,-0.1147184763852495,-1795.0,-0.0329430982847808,-121.0,-0.1189307568985826,-559348.0,0.0076923076923076,2.0,35,6,270,56,44,49.57982897758484,-5.579828977584839,3
198,211,1104,37.42,2,39,2,-1.5799999999999983,-0.0405128205128204,0,0.0,18,Center City PCS - Capitol Hill,3.0,Charter,156,Center City PCS,17404.0,13852.0,3552.0,4143792.0,262.0,19320.0,15647.0,3673.0,4703140.0,260.0,-0.0991718426501034,-1916.0,-0.1147184763852495,-1795.0,-0.0329430982847808,-121.0,-0.1189307568985826,-559348.0,0.0076923076923076,2.0,35,6,270,56,44,49.57982897758484,-5.579828977584839,3
199,212,1105,63.97,4,80,5,-16.03,-0.2003749999999999,-1,-0.1999999999999999,19,Center City PCS - Congress Heights,3.0,Charter,156,Center City PCS,17735.0,14288.0,3446.0,4015000.0,250.0,18723.0,15267.0,3456.0,4407984.0,252.0,-0.0527693211557976,-988.0,-0.0641252374402305,-979.0,-0.0028935185185184,-10.0,-0.0891527736942784,-392984.0,-0.0079365079365079,-2.0,36,8,256,54,46,46.24505639076233,-0.2450563907623291,3
200,213,1105,63.97,4,81,5,-17.03,-0.2102469135802469,-1,-0.1999999999999999,19,Center City PCS - Congress Heights,3.0,Charter,156,Center City PCS,17735.0,14288.0,3446.0,4015000.0,250.0,18723.0,15267.0,3456.0,4407984.0,252.0,-0.0527693211557976,-988.0,-0.0641252374402305,-979.0,-0.0028935185185184,-10.0,-0.0891527736942784,-392984.0,-0.0079365079365079,-2.0,36,8,256,54,46,46.24505639076233,-0.2450563907623291,3
201,214,1106,58.58,3,42,3,16.58,0.3947619047619046,0,0.0,20,Center City PCS - Petworth,3.0,Charter,156,Center City PCS,19735.0,15996.0,3739.0,4485250.0,250.0,20409.0,16657.0,3752.0,4890645.0,255.0,-0.0330246459895143,-674.0,-0.0396830161493666,-661.0,-0.0034648187633262,-13.0,-0.082891929387637,-405395.0,-0.0196078431372549,-5.0,37,4,255,33,33,35.01945734024048,-2.0194573402404785,2
202,215,1106,58.58,3,52,3,6.579999999999998,0.1265384615384615,0,0.0,20,Center City PCS - Petworth,3.0,Charter,156,Center City PCS,19735.0,15996.0,3739.0,4485250.0,250.0,20409.0,16657.0,3752.0,4890645.0,255.0,-0.0330246459895143,-674.0,-0.0396830161493666,-661.0,-0.0034648187633262,-13.0,-0.082891929387637,-405395.0,-0.0196078431372549,-5.0,37,4,255,33,33,35.01945734024048,-2.0194573402404785,2
203,216,1107,48.65,3,43,3,5.649999999999999,0.1313953488372092,0,0.0,21,Center City PCS - Shaw,3.0,Charter,156,Center City PCS,18951.0,15252.0,3699.0,3963590.0,230.0,20852.0,17127.0,3725.0,4532682.0,231.0,-0.0911663149817763,-1901.0,-0.1094762655456297,-1875.0,-0.006979865771812,-26.0,-0.1255530390175177,-569092.0,-0.0043290043290042,-1.0,38,6,237,44,44,49.145299196243286,-5.145299196243286,3
204,217,1107,48.65,3,44,3,4.649999999999999,0.1056818181818182,0,0.0,21,Center City PCS - Shaw,3.0,Charter,156,Center City PCS,18951.0,15252.0,3699.0,3963590.0,230.0,20852.0,17127.0,3725.0,4532682.0,231.0,-0.0911663149817763,-1901.0,-0.1094762655456297,-1875.0,-0.006979865771812,-26.0,-0.1255530390175177,-569092.0,-0.0043290043290042,-1.0,38,6,237,44,44,49.145299196243286,-5.145299196243286,3
205,218,1108,20.79,2,38,2,-17.21,-0.4528947368421052,0,0.0,22,Center City PCS - Trinidad,3.0,Charter,156,Center City PCS,21089.0,17417.0,3672.0,3971088.0,207.0,22370.0,18695.0,3675.0,4629660.0,219.0,-0.05726419311578,-1281.0,-0.0683605242043327,-1278.0,-0.0008163265306122,-3.0,-0.1422506188359404,-658572.0,-0.0547945205479452,-12.0,39,5,209,61,39,35.86956262588501,3.1304373741149902,4
206,219,1108,20.79,2,32,2,-11.21,-0.3503125,0,0.0,22,Center City PCS - Trinidad,3.0,Charter,156,Center City PCS,21089.0,17417.0,3672.0,3971088.0,207.0,22370.0,18695.0,3675.0,4629660.0,219.0,-0.05726419311578,-1281.0,-0.0683605242043327,-1278.0,-0.0008163265306122,-3.0,-0.1422506188359404,-658572.0,-0.0547945205479452,-12.0,39,5,209,61,39,35.86956262588501,3.1304373741149902,4
207,220,1110,63.92,4,69,4,-5.079999999999998,-0.073623188405797,0,0.0,29,DC Prep PCS - Benning Elementary School,2.0,Charter,115,DC Prep PCS,19968.0,16515.0,3453.0,8098164.0,449.0,19552.0,16302.0,3250.0,8220485.0,455.0,0.0212765957446807,416.0,0.0130658814869342,213.0,0.0624615384615385,203.0,-0.0148800222857896,-122321.0,-0.0131868131868131,-6.0,48,7,455,58,42,44.320714473724365,-2.320714473724365,3
208,221,1117,91.19,5,87,5,4.189999999999998,0.0481609195402299,0,0.0,237,Washington Yu Ying PCS,2.0,Charter,160,Washington Yu Ying PCS,17242.0,,,9390207.0,569.0,18133.0,,,10062196.0,569.0,-0.0491369326642033,-891.0,,,,,-0.0667835331372992,-671989.0,0.0,0.0,210,5,570,6,6,3.8528919219970703,2.1471080780029297,1
209,222,1118,90.89,5,89,5,1.8900000000000008,0.0212359550561798,0,0.0,235,Washington Latin PCS - Upper School,4.0,Charter,151,Washington Latin PCS,19446.0,19446.0,0.0,6216912.0,328.0,22299.0,22299.0,0.0,7383332.0,341.0,-0.1279429570832773,-2853.0,-0.1279429570832773,-2853.0,,0.0,-0.1579801639693298,-1166420.0,-0.0381231671554251,-13.0,208,4,333,14,14,15.223878622055054,-1.2238786220550537,1
210,223,1120,19.69,1,28,2,-8.309999999999999,-0.2967857142857142,-1,-0.5,214,National Collegiate Preparatory PCHS,4.0,Charter,163,National Collegiate Preparatory PCHS,24015.0,,,5513256.0,252.0,,,,,,0.0,,,,,,0.0,,0.0,,154,8,268,74,26,34.18181538581848,-8.181815385818481,4
211,224,1121,74.74,4,84,5,-9.260000000000003,-0.1102380952380952,-1,-0.1999999999999999,197,KIPP DC - Promise Academy PCS,2.0,Charter,129,KIPP DC PCS,18393.0,15965.0,2428.0,8295770.0,518.0,20039.0,16454.0,3586.0,9404033.0,529.0,-0.0821398273366934,-1646.0,-0.0297192172116202,-489.0,-0.3229224762967094,-1158.0,-0.1178497565884764,-1108263.0,-0.0207939508506616,-11.0,124,7,522,59,41,44.952380657196045,-3.952380657196045,3
212,225,1123,57.18,3,69,4,-11.82,-0.1713043478260869,-1,-0.25,187,KIPP DC - College Preparatory Academy PCS,4.0,Charter,129,KIPP DC PCS,23573.0,21145.0,2428.0,17265456.0,802.0,25132.0,21546.0,3586.0,18988740.0,820.0,-0.0620324685659716,-1559.0,-0.0186113431727467,-401.0,-0.3229224762967094,-1158.0,-0.0907529409534282,-1723284.0,-0.0219512195121951,-18.0,115,5,822,51,49,47.138047218322754,1.861952781677246,3
213,226,1124,30.91,2,47,3,-16.09,-0.3423404255319149,-1,-0.3333333333333333,173,Friendship PCS - Technology Preparatory Middle School,3.0,Charter,120,Friendship PCS,22919.0,20006.0,2913.0,2785668.0,138.0,26041.0,23212.0,2829.0,1553500.0,65.0,-0.1198878691294497,-3122.0,-0.1381182147165259,-3206.0,0.0296924708377519,84.0,0.7931560991309945,1232168.0,1.123076923076923,73.0,82,8,142,65,35,32.295721769332886,2.7042782306671143,4
214,227,1125,30.3,2,47,3,-16.7,-0.3553191489361702,-1,-0.3333333333333333,156,Eagle Academy PCS - Fairlawn,2.0,Charter,117,Eagle Academy PCS,26862.0,24059.0,2803.0,3578172.0,156.0,25856.0,22629.0,3228.0,3889260.0,170.0,0.0389077970297029,1006.0,0.0631932476026337,1430.0,-0.1316604708798017,-425.0,-0.0799864241526665,-311088.0,-0.0823529411764706,-14.0,63,8,159,57,43,47.22222089767456,-4.2222208976745605,3
215,228,1138,55.47,3,53,3,2.469999999999999,0.0466037735849056,0,0.0,153,E.L. Haynes PCS - High School,4.0,Charter,116,E.L. Haynes PCS,23363.0,20235.0,3128.0,9544912.0,436.0,23815.0,19979.0,3835.0,9724108.0,436.0,-0.0189796346840226,-452.0,0.0128134541268332,256.0,-0.184354628422425,-707.0,-0.0184280141684974,-179196.0,0.0,0.0,61,4,447,52,48,48.22221994400024,-0.2222199440002441,3
216,229,1164,56.55,3,63,4,-6.450000000000003,-0.1023809523809524,-1,-0.25,172,Friendship PCS - Technology Preparatory High School,4.0,Charter,120,Friendship PCS,22919.0,20006.0,2913.0,5169150.0,270.0,26041.0,23212.0,2829.0,6494914.0,278.0,-0.1198878691294497,-3122.0,-0.1381182147165259,-3206.0,0.0296924708377519,84.0,-0.2041234110259197,-1325764.0,-0.0287769784172662,-8.0,81,8,277,63,37,30.47210574150085,6.5278942584991455,4
217,230,1206,68.38,4,68,4,0.3799999999999954,0.0055882352941176,0,0.0,152,E.L. Haynes PCS - Elementary School,2.0,Charter,116,E.L. Haynes PCS,22317.0,19328.0,2988.0,7318850.0,350.0,23830.0,19992.0,3838.0,7766664.0,348.0,-0.0634913973982375,-1513.0,-0.0332132853141255,-664.0,-0.2214695153725898,-850.0,-0.0576584747325235,-447814.0,0.0057471264367816,2.0,60,4,353,33,33,31.3043475151062,1.6956524848937988,2
218,231,1207,61.74,4,56,3,5.740000000000002,0.1025,1,0.3333333333333332,12,Capital City PCS - High School,4.0,Charter,108,Capital City PCS,26679.0,21687.0,4992.0,8361935.0,335.0,27133.0,22208.0,4925.0,8556576.0,336.0,-0.0167323922898315,-454.0,-0.0234600144092218,-521.0,0.0136040609137055,67.0,-0.0227475335928764,-194641.0,-0.0029761904761904,-1.0,28,4,340,43,43,42.942941188812256,0.0570588111877441,3
219,232,3064,64.23,4,63,4,1.230000000000004,0.0195238095238095,0,0.0,183,Inspired Teaching Demonstration PCS,3.0,Charter,165,Inspired Teaching Demonstration PCS,17551.0,,,7987180.0,470.0,19192.0,,,9091176.0,492.0,-0.0855043768236765,-1641.0,,,,,-0.1214359946391974,-1103996.0,-0.0447154471544715,-22.0,102,5,475,17,17,14.009660482406616,2.990339517593384,1
220,233,3064,64.23,4,62,4,2.230000000000004,0.035967741935484,0,0.0,183,Inspired Teaching Demonstration PCS,3.0,Charter,165,Inspired Teaching Demonstration PCS,17551.0,,,7987180.0,470.0,19192.0,,,9091176.0,492.0,-0.0855043768236765,-1641.0,,,,,-0.1214359946391974,-1103996.0,-0.0447154471544715,-22.0,102,5,475,17,17,14.009660482406616,2.990339517593384,1
221,234,3065,67.22,4,69,4,-1.7800000000000011,-0.0257971014492753,0,0.0,212,Mundo Verde Bilingual PCS,2.0,Charter,171,Mundo Verde Bilingual PCS,17961.0,17961.0,0.0,10172844.0,594.0,17603.0,13440.0,4163.0,10481982.0,606.0,0.0203374424813951,358.0,0.3363839285714285,4521.0,-1.0,-4163.0,-0.0294923231121747,-309138.0,-0.0198019801980198,-12.0,151,5,604,12,12,9.236234426498411,2.763765573501587,1
222,235,3066,54.23,3,25,2,29.23,1.1692,1,0.5,224,Shining Stars Montessori Academy PCS,2.0,Charter,166,Shining Stars Montessori Academy PCS,19108.0,,,5226045.0,285.0,17953.0,,,5077835.0,295.0,0.0643346515902634,1155.0,,,,,0.029187636069309,148210.0,-0.0338983050847457,-10.0,184,5,315,17,17,18.71921420097351,-1.7192142009735107,1
223,236,3067,50.0,3,46,3,4.0,0.0869565217391303,0,0.0,218,Richard Wright PCS for Journalism and Media Arts,4.0,Charter,167,Richard Wright PCS for Journalism and Media Arts,20592.0,,,5593692.0,299.0,24576.0,,,6327852.0,303.0,-0.162109375,-3984.0,,,,,-0.1160204126139485,-734160.0,-0.0132013201320132,-4.0,168,6,303,63,37,31.666666269302368,5.333333730697632,4
224,237,3068,88.42,5,98,5,-9.579999999999998,-0.0977551020408162,0,0.0,8,BASIS DC PCS,4.0,Charter,168,BASIS DC PCS,12423.0,,,7754201.0,637.0,13047.0,,,8209920.0,640.0,-0.0478270866865946,-624.0,,,,,-0.0555083362566261,-455719.0,-0.0046874999999999,-3.0,13,2,642,8,8,7.872694730758667,0.127305269241333,1
225,238,3068,88.42,5,78,4,10.420000000000002,0.1335897435897435,1,0.25,8,BASIS DC PCS,4.0,Charter,168,BASIS DC PCS,12423.0,,,7754201.0,637.0,13047.0,,,8209920.0,640.0,-0.0478270866865946,-624.0,,,,,-0.0555083362566261,-455719.0,-0.0046874999999999,-3.0,13,2,642,8,8,7.872694730758667,0.127305269241333,1
226,239,3069,40.76,3,59,3,-18.24,-0.3091525423728813,0,0.0,26,Creative Minds International PCS,3.0,Charter,169,Creative Minds International PCS,24753.0,,,11947152.0,496.0,23993.0,,,11244744.0,518.0,0.0316759054724293,760.0,,,,,0.062465450525152,702408.0,-0.0424710424710425,-22.0,45,5,512,16,16,9.090906381607056,6.909093618392944,1
227,240,3069,40.76,3,54,3,-13.240000000000002,-0.2451851851851851,0,0.0,26,Creative Minds International PCS,3.0,Charter,169,Creative Minds International PCS,24753.0,,,11947152.0,496.0,23993.0,,,11244744.0,518.0,0.0316759054724293,760.0,,,,,0.062465450525152,702408.0,-0.0424710424710425,-22.0,45,5,512,16,16,9.090906381607056,6.909093618392944,1
228,241,3070,24.97,2,29,2,-4.030000000000001,-0.1389655172413794,0,0.0,33,DC Scholars PCS,3.0,Charter,170,DC Scholars PCS,20321.0,,,9866310.0,543.0,20332.0,,,9219114.0,554.0,-0.0005410190832185,-11.0,,,,,0.0702015399744486,647196.0,-0.0198555956678699,-11.0,52,7,548,63,37,44.158416986465454,-7.158416986465454,4
229,242,3070,24.97,2,42,3,-17.03,-0.4054761904761905,-1,-0.3333333333333333,33,DC Scholars PCS,3.0,Charter,170,DC Scholars PCS,20321.0,,,9866310.0,543.0,20332.0,,,9219114.0,554.0,-0.0005410190832185,-11.0,,,,,0.0702015399744486,647196.0,-0.0198555956678699,-11.0,52,7,548,63,37,44.158416986465454,-7.158416986465454,4
230,243,3071,66.23,4,59,3,7.230000000000004,0.1225423728813559,1,0.3333333333333332,191,KIPP DC - Heights Academy PCS,2.0,Charter,129,KIPP DC PCS,18763.0,16335.0,2428.0,7662270.0,462.0,20459.0,16873.0,3586.0,8489970.0,465.0,-0.0828975023217165,-1696.0,-0.0318852604753155,-538.0,-0.3229224762967094,-1158.0,-0.0974915105707087,-827700.0,-0.0064516129032258,-3.0,119,8,471,62,38,41.86550974845886,-3.8655097484588623,4
